label,https://w3id.org/semanticarts/ns/ontology/gist/isRecordedAt,https://www.michaeldebellis.com/climate_obstruction/reporter_info,https://www.michaeldebellis.com/climate_obstruction/status,https://www.michaeldebellis.com/climate_obstruction/case_categories,https://www.michaeldebellis.com/climate_obstruction/jurisdictions,https://www.michaeldebellis.com/climate_obstruction/principal_laws,https://www.michaeldebellis.com/climate_obstruction/summary,https://www.michaeldebellis.com/climate_obstruction/at_issue,https://www.michaeldebellis.com/climate_obstruction/case_documents,https://www.michaeldebellis.com/climate_obstruction/url
"Combeima River case of September 14, 2020",2011,73001-2331-000-2011-00611-03,Decided,"Suits against governments, Environmental assessment and permitting, Natural resource extraction, Suits against governments, Human Rights, Right to a healthy environment","Colombia, Council of State, Administrative Tribunals","Colombia, Law 472 of 1998, Colombia, Constitution","A public servant in charge of defending, promoting, and protecting human rights in the Tolima region filed a popular action (‘acción popular’) against the Ministry of Environment, the Mining Agency, two mining companies, and three individuals alleging the defendants violated the collective rights to a healthy environment and ecological balance, among others. The plaintiff argued that mining permits issued in the Combeima and Cocora rivers violated collective rights since these rivers have been designated areas of special environmental importance. The plaintiff invoked a potential damage to water quality and availability in relation to the constitutional right to a healthy environment (articles 79 and 80 of the Colombian Constitution).",Whether the issuance of mining titles for natural resource exploration and exploitation activities in the Combeima and Cocora rivers violated human rights obligations.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200914_73001-2331-000-2011-00611-03_judgment.pdf,https://climatecasechart.com/non-us-case/combeima-river-case-of-september-14-2020
"Marlene Lemme, et al. v. State of Bayern (constitutional claim)",2021,,Decided,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Germany, Federal Constitutional Court","International Law, UNFCCC, Paris Agreement, Germany, Federal Climate Protection Act of 2019 (KSG)","On June 30, 2021, youth plaintiffs Marlene Lemme, David Schiepek, Lukas Schulz, Stefan Emmerichs, Julius Papst, Kaspar Seßner, Friedl Seßner, Andreas Mäckler, Clara Göppel-Ramsurn, and Lucie Göppel-Ramsurn, supported by environmental organization Deutsche Umwelthilfe (DUH; Environmental Action Germany), brought a constitutional claim against the state of Bayern (Bavaria) for the inadequacy of its adopted climate law. The plaintiffs relied on the German Constitution (Basic Law) and the Paris Agreement, as transposed in the Federal Climate Protection Act (KSG), to request the state legislature to set a GHG emissions reduction pathway towards achieving climate neutrality by 2045, necessary to comply with the KSG and the overarching 1.5°C temperature target. This case is part of a series of eleven separate constitutional complaints supported by DUH against ten federal states, following the Constitutional Court’s Neubauer decision in 2021.",The inadequacy of a climate protection law in the State of Bavaria.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210630_14619_petition.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220118_14619_order.pdf",https://climatecasechart.com/non-us-case/marlene-lemme-et-al-v-state-of-bayern-constitutional-claim
Hearing on Climate Change Before the Inter-American Commission on Human Rights,2019,,Pending,,"International Courts & Tribunals, Inter-American System of Human Rights, Inter-American Commission on Human Rights","International Law, International Human Rights Law","In September 2019, the Inter-American Commission on Human Rights heard presentations from representatives of a number of civil society organizations about the impacts of climate change on the human rights of indigenous peoples, women, children, and rural communities. The organizations stated that human rights impacts can occur during the emission of greenhouse gases, due to the effects of extreme climate events, and in the response to climate change. The July 2019 request for hearing was filed by Fundación Pachamama (Ecuador), Dejusticia (Colombia), EarthRights International (regional), AIDA (regional), FUNDEPS (Argentina), FIMA (Chile), DPLF (regional), IDL (Peru), CELS (Argentina), Engajamundo (Brazil), AHCC (Honduras), Conectas (Brazil), FARN (Argentina), CEMDA (México), and La Ruta del Clima (Costa Rica).",Civil society groups asked IACHR to promote climate policies that protect human rights.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200711_11476_petition.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200519_11476_na.pdf",https://climatecasechart.com/non-us-case/hearing-on-climate-change-before-the-inter-american-commission-on-human-rights
"Plan B Earth and Others v. The Secretary of State for Business, Energy, and Industrial Strategy",2017,Claim No. CO/16/2018,Appeal Denied,"Suits against governments, GHG emissions reduction and trading, Other","United Kingdom, England and Wales, Court of Appeal, Court of Appeal (Civil Division), United Kingdom, England and Wales, High Court of Justice","United Kingdom, Climate Change Act 2008","Plan B Earth, a charity with the mission to realize the goals of the Paris Agreement on climate change, has filed a climate change lawsuit against the Secretary of State for Business, Energy, and Industrial Strategy (Secretary of State). Plan B Earth is joined in the lawsuit by 11 citizen claimants ranging in age from 9 to 79 who are impacted by climate change in a variety of ways. The claimants allege that the Secretary of State violated the Climate Change Act 2008 (the 2008 Act) and other law by failing to revise a 2050 carbon reduction target in light of new international law and scientific developments.",Government’s alleged violation of the Climate Change Act 2008 for failure to revise its 2050 carbon emissions reduction target in light of the Paris Agreement and the latest science,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2017/20171207_Claim-No.-CO162018_points-of-claim-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2017/20171207_Claim-No.-CO162018_points-of-claim-2.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180129_Claim-No.-CO162018_na-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180212_Claim-No.-CO162018_reply-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180214_Claim-No.-CO162018_order-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180222_Claim-No.-CO162018_appeal-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180720_Claim-No.-CO162018_judgment-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180726_Claim-No.-CO162018_appeal.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20180726_Claim-No.-CO162018_appeal-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190120_Claim-No.-CO162018_decision.pdf",https://climatecasechart.com/non-us-case/plan-b-earth-others-v-secretary-state-business-energy-industrial-strategy
"Alena Hochstadt, et al. v. State of Hessen",2021,,Decided,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Germany, Federal Constitutional Court","International Law, UNFCCC, Paris Agreement, Germany, Constitution, Germany, Federal Climate Protection Act of 2019 (KSG)","On September 9, 2021, the youth plaintiffs Alena Hochstadt, Dennis Georg, and Lilly Claudi, supported by environmental organization Deutsche Umwelthilfe (DUH; Environmental Action Germany) brought a constitutional claim against the state of Hesse for its failure to adopt a climate protection law. In January 2021, a draft Climate Change Act was introduced to the Hessian state parliament. The bill is currently under review. Plaintiffs argued that the draft did not meet the constitutional obligations for climate protection. On the one hand, because it failed to specify a reliable reduction pathway for complying with the remaining CO2 budget on account of the lack of any annual target-setting. On the other, because it did not prescribe tools and mechanisms for achieving and reviewing the adequacy of the climate protection argues. Further, plaintiffs argued that the 2012 Hessian Energy Future Act was insufficient to fill these gaps, as it only sets a nonbinding target for the expansion of the renewable energy sector and thus also only for one of the sectors relevant for climate protection. Plaintiffs argued that this lack of more stringent targets at the state level violated their fundamental constitutional rights. Further, plaintiffs invoked the state’s duty to protect their fundamental rights, to request that the state legally stipulate a GHG emissions reduction pathway towards achieving climate neutrality by 2045, to comply with the Federal Climate Protection Act and the overarching 1.5°C temperature target, as informed by the Paris Agreement. This case is part of a series of eleven separate constitutional complaints supported by DUH against ten federal states, following the Constitutional Court’s Neubauer decision in 2021.",The lack of a climate protection law in the State of Hessen.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210909_14602_petition.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220118_14602_order.pdf",https://climatecasechart.com/non-us-case/alena-hochstadt-et-al-v-state-of-hesse
Klimatická žaloba ČR v. Czech Republic,2021,,Decided,"Suits against governments, Human Rights, Other, Suits against governments, Human Rights, Right to a healthy environment, Suits against governments, GHG emissions reduction and trading, Other","Czech Republic, Prague Municipal Court","International Law, UNFCCC, Paris Agreement, European Union, Primary Law, Charter of Fundamental Rights of the EU, Czech Republic, Constitution, International Law, European Convention on Human Rights","On April 21, 2021, a group of Czech citizens filed a lawsuit against the Czech government for its failure to act on climate change and associated human rights violations. The plaintiffs include the climate action NGO Klimatická žaloba ČR, a municipality (Svatý Jan pod Skalou), and four individuals. The defendants are the Ministry of the Environment, the Ministry of Industry and Trade, the Ministry of Agriculture, the Ministry of Transport, and the Government of the Czech Republic. The plaintiffs alleged that the government, by failing to adequately address climate change, is violating the rights to life, health, and a sustainable environment of Czech citizens, as guaranteed by the Czech constitution, the EU Charter of Fundamental Rights, and the European Convention on Human Rights. The plaintiffs plan to present evidence that the country has a limited carbon budget necessary to meet its constitutional and Paris Agreement obligations and that the government's Climate Protection Policy permits emissions 2.5 times higher than what the carbon budget allows. The plaintiffs seek a court order requiring the government to implement necessary measures to maintain a carbon budget of 800 Mt CO2 from January 2021 until the end of the century and to take essential actions to adapt to climate change.",Whether the Czech Republic's inaction on climate change violates human rights,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210421_13440_complaint.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220615_13440_decision.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220615_13440_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230220_13440_decision.pdf",https://climatecasechart.com/non-us-case/klimaticka-zaloba-cr-v-czech-republic
ClientEarth v Poland (on behalf of M.O.),2021,,Pending,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Poland, District Court","Poland, Civil Code","ClientEarth, on behalf of a private citizen, brought an action against the Polish government alleging human rights violations for their failure to protect the citizen from the worsening effects of climate change. The case names the State Treasury as the defendant, represented by Minister for Climate and Environment, Minister for State Assets, Minister for Development, Labour and Technology, Minister for Infrastructure, Minister for Agriculture and Rural Development, and the Minister for Funds and Regional Policy. The plaintiff asks the court to determine the defendant's liability resulting from the public authorities’ allowing the emission of greenhouse gases (GHG) from the territory of Poland in excess of the ‘fair share.’ The plaintiff alleges this resulted in violations of the right to enjoy the value of the natural environment, including the right to live in stable and safe climatic conditions, health, respect for the place of residence, the right to privacy and respect for family life.",Whether the Polish government’s failure to protect plaintiff from the worsening effects of climate change violates personal and human rights,No case documents are available.,https://climatecasechart.com/non-us-case/clientearth-v-poland-on-behalf-of-mo
PSB et al. v. Brazil (on deforestation and human rights),2020,ADPF 760,Decided,"Suits against governments, Protecting biodiveristy and ecosystems","Brazil, Federal District, Federal District Federal Court","Brazil, Action Plan for Prevention and Control of the Legal Amazon Deforestation (PPCDAm), Brazil, Constitution of 1988","On November 11, 2020, seven political parties in Brazil (Partido Socialista Brasileiro (PSB) and six others) brought an action against the federal government for violating fundamental constitutional rights by failing to implement the national deforestation policy, and thereby contributing to dangerous climate change. The political parties, organized by a coalition of nongovernmental organizations (NGOs), allege that by failing to implement Brazil's Action Plan for Prevention and Control of the Legal Amazon Deforestation (PPCDAm), the federal government violated the fundamental rights of indigenous peoples and present and future generations.",Whether Brazil's failure to curb deforestation and resulting climate change violates fundamental constitutional rights of indigenous peoples and current and future generations.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201111_ADPF-760_application-3.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201111_ADPF-760_application.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201111_ADPF-760_application-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201124_ADPF-760_decision-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201215_ADPF-760_points-of-claim-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220406_ADPF-760_decision.pdf",https://climatecasechart.com/non-us-case/brazilian-socialist-party-and-others-v-brazil
ENVironnement JEUnesse v. Procureur General du Canada,2018,500-06-000955-183,Decided,"Suits against governments, Human Rights, Youth/Children","Canada, Quebec, Quebec Superior Court","International Law, UNFCCC, Paris Agreement, Canada, Canadian Charter of Rights and Freedoms, Canada, Québec Charter of Human Rights and Freedoms","ENvironnement JEUnesse, an environmental nonprofit, has applied in the Superior Court of Québec to bring a climate change-related class action against the Canadian government on behalf of Québec citizens aged 35 and under. ENvironnement JEUnesse reports that it has asked the Court, inter alia, to declare that the Government of Canada has failed in its obligations to protect the fundamental rights of young people under the Canadian Charter of Rights and Freedoms and the Québec Charter of Rights and Freedoms. The organization alleges that the government violated plaintiffs’ rights by setting a greenhouse gas reduction target insufficient to avoid dangerous climate change impacts and by lacking an adequate plan to reach its greenhouse gas emission target.",Whether the Canadian government violated fundamental rights of citizens aged 35 and under by failing to set a greenhouse gas emission reduction target and plan to avoid dangerous climate change impacts,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20181126_500-06-000955-183_application.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2018/20181126_500-06-000955-183_application-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190711_500-06-000955-183_decision.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190711_500-06-000955-183_decision-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20190816_500-06-000955-183_appeal.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2019/20191118_500-06-000955-183_appeal.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211213_500-06-000955-183_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20211213_500-06-000955-183_judgment.docx",https://climatecasechart.com/non-us-case/environnement-jeunesse-v-canadian-government
Woodpecker et al. v. South Korea,2022,"2022Hunma864, Sejong Youn (Plan 1.5)",Pending,,"South Korea, Constitutional Court","South Korea, Enforcing Decree of Carbon Neutrality Act, South Korea, Constitution","This is a constitutional claim against the South Korean Government for failing to provide constitutionally required protection of the fundamental rights of the plaintiffs from the threat of climate change by setting the NDC at 40% reduction from 2018 levels in the Art. 3 para. 1 of the Enforcement Decree of the Carbon Neutrality Act.
The claimed rights include right to life, right to pursue happiness, right to general freedom, right to property, right to healthy environment, State’s obligation to provide its people from disasters, and State’s obligation to protect the fundamental rights of the people.
The 62 plaintiffs are children under age of five, including one fetus (named “Woodpecker”, who was later born after the filing of the case). The plaintiffs argue the current NDC (i) depletes South Korea’s per-capita-based carbon budget for 1.5 degrees and 1.7 degrees before 2030, (ii) falls short of the global reduction pathway presented in the IPCC 1.5 Special Report, and (iii) contributes to the Emission Gap pointed out by the UNEP. The plaintiffs argue that the current NDC will result in disastrous level of climate change leading to violation of their fundamental rights.
On February 19, 2024, the Court merged the case with two other constitutional cases challenging the same NDC, and one case challenging the implementation plan of the NDC, the 1st Carbon Neutrality Basic Plan. The Court also set a public hearing for the case on April 23, 2024.",Whether the South Korean NDC provides constitutionally required protection of the fundamental rights of the plaintiffs from the threat of climate change.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220613_2022Hunma864-Sejong-Youn-Plan-1.5_complaint-1.pdf,https://climatecasechart.com/non-us-case/woodpecker-et-al-v-south-korea
Segovia et al. v. Climate Change Commission,2017,,Decided,"Suits against governments, Human Rights, Other, Suits against governments, GHG emissions reduction and trading, Other","Philippines, Supreme Court","Philippines, Executive Order No. 774, Philippines, Filipino Constitution of 1987","In 2017, petitioners sued the Government of the Philippines seeking to reduce air pollution from vehicular emissions. They argued that the government’s failure to address air pollution was prejudicing life, health, and the property of all Filipinos. Petitioners alleged that the government should reduce “personal and official consumption of fossil fuels” by at least 50%. They asserted that the government should (i) reduce vehicular traffic by implementing road sharing with pedestrians and cyclists, (ii) devote public open spaces to sustainable urban farming, and (iii) allocate more budget to mitigating environmental pollution. The petitioners had sought the writs of kalikasan (protection of constitutional rights to a healthy environment) and continuing mandamus to compel the Presidentially-created Climate Change Commission to implement a variety of measures to promote biking and walking and disincentivize car travel. Petitioners based their claims in the Philippine Constitution and Executive Order 774, which designates a task group to reform the transportation sector and follow the principle ""those who have less in wheels must have more in road.""",Whether the Philippine government's Climate Change Commission violated the constitution by failing to enact ambitious climate-related transportation measures.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2017/20170307_17425_judgment.pdf,https://climatecasechart.com/non-us-case/segovia-et-al-v-climate-change-commission
Citizens and NGOs v. Ministry of Environment and Sustainable Development and Ministry of Mines and Energy,2023,25000 2341 000 2023 00614 00,Pending,,"Colombia, Administrative Tribunal of Cundinamarca","Colombia, Law 2169 of 2021, Colombia, Law 1931 of 2018, Colombia, Constitution","On May 9, 2023, a group of six citizens and three NGOs (Colectivo de Abogados José Alvear Restrepo, Censat Agua Viva and Polen Transiciones Justas) filed a lawsuit before the Adminsitrative Tribunal of Cundinamarca (the Tribunal) seeking the declaration of non- compliance by the Ministry of Environment and Sustainable Development and the Ministry of Mines and Energy of their obligations under Law 1931 of 2018 (art. 2 num. 7 and 8; art. 7 num. 1, 2, 3 and 5; art. 17, art. 18 and art. 31) and Law 2169 of 2021 (art. 6 num. 17; art. 13; art. 16).",Whether the Ministry of Environment and Sustainable Development and the Ministry of Mines and Energy failed to comply with their obligations established by Law 1931 of 2018 and Law 2169 of 2021 regarding climate action.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230706_25000-2341-000-2023-00614-00_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230706_25000-2341-000-2023-00614-00_judgment-1.pdf",https://climatecasechart.com/non-us-case/citizens-and-ngos-v-ministry-of-environment-and-sustainable-development-and-ministry-of-mines-and-energy
